Level,ANZSCO_CODE,Title,State,Month,Vacancies
2,1,MANAGERS,AUST,2022-06-01,32096.919
2,1,MANAGERS,AUST,2022-07-01,31098.094
2,1,MANAGERS,AUST,2022-08-01,32391
2,1,MANAGERS,AUST,2022-09-01,30493.048
2,1,MANAGERS,AUST,2022-10-01,31555.579
2,1,MANAGERS,AUST,2022-11-01,30470.285
2,1,MANAGERS,AUST,2022-12-01,30741.527
2,1,MANAGERS,AUST,2023-01-01,30771.132
2,1,MANAGERS,AUST,2023-02-01,31409.511
2,1,MANAGERS,AUST,2023-03-01,31481.543
2,1,MANAGERS,AUST,2023-04-01,32458.029
2,1,MANAGERS,AUST,2023-05-01,32134.926
2,1,MANAGERS,AUST,2023-06-01,31528.962
2,1,MANAGERS,AUST,2023-07-01,31171.213
2,1,MANAGERS,AUST,2023-08-01,31209.554
2,1,MANAGERS,AUST,2023-09-01,30402.09
2,1,MANAGERS,AUST,2023-10-01,30238.044
2,1,MANAGERS,AUST,2023-11-01,30032.191
2,1,MANAGERS,AUST,2023-12-01,29309.089
2,1,MANAGERS,AUST,2024-01-01,28284.919
2,1,MANAGERS,AUST,2024-02-01,28924.631
2,1,MANAGERS,AUST,2024-03-01,28662.776
2,1,MANAGERS,AUST,2024-04-01,27831.721
2,1,MANAGERS,AUST,2024-05-01,28407.903
2,1,MANAGERS,AUST,2024-06-01,27166.386
2,1,MANAGERS,AUST,2024-07-01,25193.485
2,1,MANAGERS,AUST,2024-08-01,27810.371
2,1,MANAGERS,AUST,2024-09-01,27461.993
2,1,MANAGERS,AUST,2024-10-01,26507.517
2,1,MANAGERS,AUST,2024-11-01,25731.912
2,1,MANAGERS,AUST,2024-12-01,25445.422
2,1,MANAGERS,AUST,2025-01-01,27036.457
2,1,MANAGERS,AUST,2025-02-01,24936.065
2,1,MANAGERS,AUST,2025-03-01,24603.002
2,1,MANAGERS,AUST,2025-04-01,25970.773
2,1,MANAGERS,AUST,2025-05-01,25003.289
2,1,MANAGERS,AUST,2025-06-01,25535.275
2,1,MANAGERS,AUST,2025-07-01,25379.12
2,1,MANAGERS,AUST,2025-08-01,24244.124
2,1,MANAGERS,AUST,2025-09-01,24400.442
2,1,MANAGERS,AUST,2025-10-01,24542.878
2,1,MANAGERS,AUST,2025-11-01,23631.111
2,1,MANAGERS,AUST,2025-12-01,25526.847
2,1,MANAGERS,AUST,2026-01-01,25985.612
2,1,MANAGERS,AUST,2026-02-01,25409.62
2,1,MANAGERS,AUST,2026-03-01,25793.265
2,1,MANAGERS,AUST,2026-04-01,25342.603
2,1,MANAGERS,AUST,2026-05-01,24295.403
2,1,MANAGERS,AUST,2026-06-01,24948.728
2,1,MANAGERS,AUST,2026-07-01,25667.456
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-01-01,503.199
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-02-01,483.403
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-03-01,495.695
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-04-01,494.167
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-05-01,485.98
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-06-01,488.092
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-07-01,439.839
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-08-01,470.535
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-09-01,475.58
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-10-01,552.967
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-11-01,522.744
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2006-12-01,500.467
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-01-01,604.92
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-02-01,649.663
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-03-01,652.77
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-04-01,640.334
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-05-01,637.128
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-06-01,676.167
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-07-01,688.734
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-08-01,663.383
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-09-01,700.712
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-10-01,675.641
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-11-01,753.582
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2007-12-01,819.338
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-01-01,791.716
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-02-01,755.981
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-03-01,754.644
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-04-01,844.328
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-05-01,893.179
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-06-01,885.009
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-07-01,868.966
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-08-01,823.994
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-09-01,743.214
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-10-01,690.306
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-11-01,639.769
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2008-12-01,593.08
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-01-01,561.304
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-02-01,531.356
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-03-01,432.428
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-04-01,511.633
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-05-01,474.324
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-06-01,496.214
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-07-01,580.69
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-08-01,626.948
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-09-01,643.72
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-10-01,637.218
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-11-01,651.99
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2009-12-01,620.54
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-01-01,610.695
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-02-01,731.534
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-03-01,651.325
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-04-01,577.223
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-05-01,702.939
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-06-01,636.178
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-07-01,520.217
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-08-01,533.269
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-09-01,635.525
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-10-01,677.617
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-11-01,645.511
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2010-12-01,661.802
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-01-01,635.963
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-02-01,644.105
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-03-01,661.794
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-04-01,680.411
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-05-01,658.687
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-06-01,627.48
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-07-01,645.561
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-08-01,630.103
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-09-01,585.935
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-10-01,726.426
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-11-01,744.594
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2011-12-01,704.145
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-01-01,753.645
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-02-01,785.732
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-03-01,826.859
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-04-01,776.53
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-05-01,790.128
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-06-01,810.006
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-07-01,714.044
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-08-01,738.402
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-09-01,696.925
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-10-01,671.011
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-11-01,703.64
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2012-12-01,728.132
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-01-01,693.482
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-02-01,654.837
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-03-01,694.735
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-04-01,634.001
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-05-01,639.383
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-06-01,637.184
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-07-01,655.477
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-08-01,715.339
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-09-01,615.734
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-10-01,598.92
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-11-01,589.763
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2013-12-01,649.079
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-01-01,619.955
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-02-01,713.03
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-03-01,603.802
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-04-01,566.992
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-05-01,667.222
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-06-01,654.751
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-07-01,692.806
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-08-01,772.198
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-09-01,733.919
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-10-01,652.886
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-11-01,631.867
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2014-12-01,647.472
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-01-01,663.835
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-02-01,661.053
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-03-01,650.626
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-04-01,679.284
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-05-01,694.233
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-06-01,637.845
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-07-01,681.726
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-08-01,661.538
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-09-01,744.549
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-10-01,752.417
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-11-01,792.751
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2015-12-01,740.275
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-01-01,782.329
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-02-01,732.916
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-03-01,748.227
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-04-01,763.054
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-05-01,748.232
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-06-01,778.482
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-07-01,736.774
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-08-01,794.407
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-09-01,742.574
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-10-01,818.691
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-11-01,800.981
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2016-12-01,761.174
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-01-01,753.122
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-02-01,846.161
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-03-01,775.879
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-04-01,777.65
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-05-01,792.19
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-06-01,813.597
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-07-01,713.335
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-08-01,779.286
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-09-01,774.27
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-10-01,762.663
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-11-01,799.317
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2017-12-01,784.204
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-01-01,824.849
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-02-01,808.048
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-03-01,876.363
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-04-01,817.971
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-05-01,843.915
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-06-01,850.523
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-07-01,882.971
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-08-01,815.787
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-09-01,808.799
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-10-01,798.553
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-11-01,796.531
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2018-12-01,787.687
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-01-01,795.479
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-02-01,810.623
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-03-01,769.736
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-04-01,866.931
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-05-01,855.579
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-06-01,733.091
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-07-01,822.65
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-08-01,788.662
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-09-01,831.435
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-10-01,813.98
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-11-01,750.699
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2019-12-01,799.833
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-01-01,765.849
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-02-01,744.472
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-03-01,587.886
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-04-01,315.192
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-05-01,514.711
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-06-01,545.118
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-07-01,586.41
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-08-01,667.164
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-09-01,692.937
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-10-01,700.108
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-11-01,752.231
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2020-12-01,800.962
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-01-01,832.262
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-02-01,879.283
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-03-01,995.281
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-04-01,970.993
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-05-01,869.01
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-06-01,950.978
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-07-01,1048.102
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-08-01,954.835
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-09-01,1006.166
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-10-01,991.574
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-11-01,1039.9
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2021-12-01,1028.943
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-01-01,1071.343
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-02-01,1104.718
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-03-01,1064
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-04-01,1083.169
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-05-01,1149.068
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-06-01,1240.79
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-07-01,1148.47
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-08-01,1230.979
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-09-01,1121.402
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-10-01,1201.14
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-11-01,1135.282
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2022-12-01,1187.9
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-01-01,1206.873
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-02-01,1223.878
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-03-01,1320.26
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-04-01,1325.413
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-05-01,1291.465
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-06-01,1281.535
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-07-01,1210.377
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-08-01,1206.505
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-09-01,1201.497
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-10-01,1256.763
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-11-01,1219.2
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2023-12-01,1096.597
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-01-01,1135.439
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-02-01,1201.792
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-03-01,1155.88
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-04-01,1113.643
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-05-01,1150.659
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-06-01,1067.228
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-07-01,1014.852
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-08-01,1244.547
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-09-01,1253.229
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-10-01,1133.464
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-11-01,1181.367
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2024-12-01,1209.28
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-01-01,1071.971
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-02-01,961.489
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-03-01,1041.604
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-04-01,1077.998
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-05-01,1047.429
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-06-01,1120.333
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-07-01,1071.403
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-08-01,1022.581
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-09-01,1007.605
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-10-01,1021.019
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-11-01,1014.943
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2025-12-01,1084.098
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-01-01,1122.084
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-02-01,1075.113
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-03-01,1091.907
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-04-01,1134.495
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-05-01,1074.086
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-06-01,965.963
3,11,"Chief Executives, Managing Directors & Legislators",AUST,2026-07-01,1092.091
3,12,Farmers and Farm Managers,AUST,2006-01-01,112.578
3,12,Farmers and Farm Managers,AUST,2006-02-01,135.819
3,12,Farmers and Farm Managers,AUST,2006-03-01,116.602
3,12,Farmers and Farm Managers,AUST,2006-04-01,122.872
3,12,Farmers and Farm Managers,AUST,2006-05-01,118.061
3,12,Farmers and Farm Managers,AUST,2006-06-01,110.361
3,12,Farmers and Farm Managers,AUST,2006-07-01,105.482
3,12,Farmers and Farm Managers,AUST,2006-08-01,100.462
3,12,Farmers and Farm Managers,AUST,2006-09-01,115.512
3,12,Farmers and Farm Managers,AUST,2006-10-01,98.963
3,12,Farmers and Farm Managers,AUST,2006-11-01,108.72
3,12,Farmers and Farm Managers,AUST,2006-12-01,111.792
3,12,Farmers and Farm Managers,AUST,2007-01-01,114.07
3,12,Farmers and Farm Managers,AUST,2007-02-01,102.177
3,12,Farmers and Farm Managers,AUST,2007-03-01,121.02
3,12,Farmers and Farm Managers,AUST,2007-04-01,113.607
3,12,Farmers and Farm Managers,AUST,2007-05-01,112.948
3,12,Farmers and Farm Managers,AUST,2007-06-01,117.104
3,12,Farmers and Farm Managers,AUST,2007-07-01,153.842
3,12,Farmers and Farm Managers,AUST,2007-08-01,108.209
3,12,Farmers and Farm Managers,AUST,2007-09-01,102.965
3,12,Farmers and Farm Managers,AUST,2007-10-01,110.902
3,12,Farmers and Farm Managers,AUST,2007-11-01,108.134
3,12,Farmers and Farm Managers,AUST,2007-12-01,121.588
3,12,Farmers and Farm Managers,AUST,2008-01-01,126.558
3,12,Farmers and Farm Managers,AUST,2008-02-01,106.99
3,12,Farmers and Farm Managers,AUST,2008-03-01,116.432
3,12,Farmers and Farm Managers,AUST,2008-04-01,135.112
3,12,Farmers and Farm Managers,AUST,2008-05-01,150.532
3,12,Farmers and Farm Managers,AUST,2008-06-01,115.544
3,12,Farmers and Farm Managers,AUST,2008-07-01,93.384
3,12,Farmers and Farm Managers,AUST,2008-08-01,112.887
3,12,Farmers and Farm Managers,AUST,2008-09-01,113.446
3,12,Farmers and Farm Managers,AUST,2008-10-01,111.407
3,12,Farmers and Farm Managers,AUST,2008-11-01,106.891
3,12,Farmers and Farm Managers,AUST,2008-12-01,97.414
3,12,Farmers and Farm Managers,AUST,2009-01-01,94.404
3,12,Farmers and Farm Managers,AUST,2009-02-01,96.915
3,12,Farmers and Farm Managers,AUST,2009-03-01,110.115
3,12,Farmers and Farm Managers,AUST,2009-04-01,82.789
3,12,Farmers and Farm Managers,AUST,2009-05-01,87.031
3,12,Farmers and Farm Managers,AUST,2009-06-01,77.741
3,12,Farmers and Farm Managers,AUST,2009-07-01,94.133
3,12,Farmers and Farm Managers,AUST,2009-08-01,94.559
3,12,Farmers and Farm Managers,AUST,2009-09-01,84.038
3,12,Farmers and Farm Managers,AUST,2009-10-01,103.421
3,12,Farmers and Farm Managers,AUST,2009-11-01,81.846
3,12,Farmers and Farm Managers,AUST,2009-12-01,80.047
3,12,Farmers and Farm Managers,AUST,2010-01-01,80.138
3,12,Farmers and Farm Managers,AUST,2010-02-01,106.159
3,12,Farmers and Farm Managers,AUST,2010-03-01,78.825
3,12,Farmers and Farm Managers,AUST,2010-04-01,76.135
3,12,Farmers and Farm Managers,AUST,2010-05-01,80.043
3,12,Farmers and Farm Managers,AUST,2010-06-01,90.553
3,12,Farmers and Farm Managers,AUST,2010-07-01,86.001
3,12,Farmers and Farm Managers,AUST,2010-08-01,101.041
3,12,Farmers and Farm Managers,AUST,2010-09-01,106.987
3,12,Farmers and Farm Managers,AUST,2010-10-01,102.189
3,12,Farmers and Farm Managers,AUST,2010-11-01,116.322
3,12,Farmers and Farm Managers,AUST,2010-12-01,101.257
