data_reference_period,data_release_date,data_vintage,data_download_date,date,employed,unemployment_rate,participation_rate,youth_unemployment_rate,underemployment_rate,youth_underemployment_rate,underutilisation_rate,youth_underutilisation_rate,youth_unemployment_gap,youth_underemployment_gap,youth_underutilisation_gap,cal_underutilisation_rate,underutilisation_diff
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-02-01,5997.4192066,6.6447269,61.2460106,13.6596732,2.5513211,3.0993088,9.196048,16.7589821,7.0149463,0.5479877000000002,7.562934100000001,9.196048000000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-03-01,6002.8727369,6.3029813,60.965875,12.7487724,2.4310101,3.1164553,8.7339914,15.8652277,6.4457911,0.6854452000000002,7.131236299999999,8.7339914,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-04-01,6030.6723494,6.2674676,61.166652,12.4073315,2.589217,3.0520898,8.8566847,15.4594214,6.1398639,0.4628728,6.6027366999999995,8.8566846,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-05-01,6033.0800599,6.2093954,61.0834729,12.2339286,2.6182057,3.1861182,8.8276012,15.420046899999999,6.0245332000000005,0.5679125000000003,6.592445699999999,8.827601099999999,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-06-01,6033.8122639,6.3041057,61.078958,12.2820001,2.6642759,3.4318504,8.9683815,15.7138505,5.977894399999999,0.7675745000000003,6.745469,8.9683816,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-07-01,6030.4524421,6.2215349,60.9219755,12.4355484,2.7381358,3.5973107,8.9596707,16.0328591,6.2140135,0.8591749000000002,7.073188399999999,8.9596707,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-08-01,6036.2727416,6.4900232,61.0684326,13.2308308,2.7226817,3.4363728,9.212705,16.6672036,6.740807599999999,0.7136911000000001,7.454498600000001,9.2127049,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-09-01,6030.8085534,6.2552759,60.7658992,12.5097658,2.6555401,3.0443634,8.9108159,15.5541292,6.2544899,0.38882329999999987,6.643313300000001,8.910816,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-10-01,6035.791786,6.1631844,60.6911194,12.5133819,2.6109478,3.2071851,8.7741323,15.720567,6.350197500000001,0.5962372999999999,6.946434700000001,8.7741322,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-11-01,6028.1104706,6.3312139,60.6388682,12.8676703,2.5212253,3.1950785,8.8524392,16.0627488,6.5364564000000005,0.6738532000000004,7.210309600000002,8.8524392,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1978-12-01,6053.0774072,6.405487,60.8459735,13.3603831,2.4913079,3.3302916,8.8967948,16.6906747,6.9548961,0.8389837,7.7938798999999985,8.8967949,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-01-01,6050.9340651,6.3720484,60.7185355,13.0452431,2.5577067000000002,3.2611013,8.9297551,16.3063443,6.673194700000001,0.7033945999999998,7.3765892,8.9297551,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-02-01,6063.4268726,6.2572063,60.6728243,12.8331746,2.6408157,3.5296429,8.898022,16.3628174,6.5759682999999995,0.8888271999999997,7.464795400000002,8.898022000000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-03-01,6055.5309367,6.3032994,60.5148902,13.0458942,2.5186449,3.5205779,8.8219443,16.5664721,6.742594799999999,1.0019330000000002,7.744527799999998,8.8219443,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-04-01,6064.5969895,6.4984068,60.6626397,13.2781979,2.8499419,3.7596723,9.3483488,17.0378702,6.779791100000001,0.9097303999999999,7.6895214,9.348348699999999,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-05-01,6070.2183667,6.2036751,60.4467389,13.0450584,2.753499,3.478758,8.9571741,16.5238164,6.8413833,0.7252589999999999,7.566642300000002,8.9571741,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-06-01,6099.3456114,6.2518244,60.666535,13.0164191,2.7431578,3.3741798,8.9949822,16.3905989,6.7645947,0.6310219999999997,7.3956167,8.9949822,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-07-01,6097.4199826,6.2716385,60.5922014,13.0402432,2.7287108,3.4034866,9.0003493,16.4437298,6.768604700000001,0.6747757999999999,7.4433805,9.0003493,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-08-01,6114.750743,6.1179889,60.584467,12.798787,2.6710565,3.3357867,8.7890454,16.1345737,6.6807981000000005,0.6647301999999997,7.345528300000002,8.789045400000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-09-01,6116.7648277,6.2321668,60.5865888,13.0010177,2.6785509,3.5154733,8.9107177,16.516491,6.7688509,0.8369224000000002,7.605773299999999,8.9107177,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-10-01,6152.0599133,6.3836471,60.9539559,13.1881796,2.6802045,3.2392147,9.0638516,16.4273944,6.8045325,0.5590101999999999,7.363542800000001,9.0638516,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-11-01,6180.3979576,6.0449868,60.921437,12.6774205,2.7961028,3.7992543,8.8410896,16.4766748,6.6324337,1.0031515,7.635585200000001,8.8410896,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1979-12-01,6183.8795061,6.1201853,60.8998869,12.4982799,2.8865912,3.9765301,9.0067765,16.47481,6.3780946,1.0899389000000004,7.468033500000001,9.0067765,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-01-01,6203.7444348,6.1470813,61.0401448,12.5011398,2.8758645,3.9606303,9.0229458,16.4617701,6.354058500000001,1.0847658,7.4388242999999985,9.0229458,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-02-01,6221.7877006,5.9986783,61.035968,12.273591,2.8457424,3.8771204,8.8444207,16.1507114,6.2749127,1.0313780000000001,7.306290699999998,8.8444207,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-03-01,6232.7922928,5.9367904,61.0087498,12.1798293,2.9192665,3.9267047,8.8560569,16.106534,6.2430389,1.0074382000000002,7.2504770999999995,8.856056899999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-04-01,6246.5972097,6.1147685,61.1774436,12.7364963,2.858462,3.8488298,8.9732305,16.5853261,6.6217278,0.9903678,7.6120956,8.9732305,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-05-01,6267.8962382,6.2459494,61.3794691,12.9386399,2.8279742,3.9511435,9.0739237,16.8897834,6.6926905,1.1231693000000003,7.815859699999999,9.0739236,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-06-01,6275.3631797,6.3234487,61.4037652,12.8972919,2.9229684,4.0827426000000004,9.2464171,16.9800345,6.573843200000001,1.1597742000000006,7.733617399999998,9.2464171,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-07-01,6306.5763948,6.0739569,61.4641462,12.4732055,2.8763624,4.0625121,8.9503194,16.5357176,6.399248600000001,1.1861497,7.585398200000002,8.9503193,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-08-01,6315.5664592,6.177014,61.5257113,12.8039452,2.9833415,4.1730786,9.1603555,16.9770239,6.6269312,1.1897371000000003,7.816668399999999,9.1603555,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-09-01,6317.6374448,6.1408691,61.4160995,12.465705,3.0088929,4.2803835,9.149762,16.7460885,6.3248359,1.2714906,7.596326499999998,9.149761999999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-10-01,6306.9403589,6.0550643,61.1581208,12.4741391,2.9418512,4.1819113,8.9969154,16.6560504,6.419074800000001,1.2400601000000004,7.659135000000001,8.9969155,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-11-01,6328.5448036,5.8503366,61.1237557,11.9932553,2.9054756,4.0804852,8.7558122,16.0737405,6.142918699999999,1.1750096,7.3179283,8.755812200000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1980-12-01,6351.3948993,6.0511051,61.3524494,12.2751599,2.7893353,4.0179306,8.8404404,16.2930904,6.2240548,1.2285952999999998,7.45265,8.8404404,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-01-01,6357.329963,5.9158091,61.222474,12.0723605,2.8588928,3.9763587,8.7747019,16.0487193,6.156551400000001,1.1174659,7.274017399999998,8.7747019,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-02-01,6372.7846104,5.6164686,61.0656142,11.4734154,2.8119275,3.9829906,8.4283961,15.456406,5.8569468,1.1710631,7.028009899999999,8.4283961,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-03-01,6376.508171,5.746195,61.062034,11.2936035,2.8630022,3.9506639,8.6091972,15.2442674,5.5474084999999995,1.0876617,6.6350701999999995,8.6091972,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-04-01,6404.0222551,5.5549154,61.1224306,11.0034723,2.7745789,3.7949089,8.3294943,14.7983813,5.448556900000001,1.02033,6.4688870000000005,8.3294943,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-05-01,6405.0893645,5.5888605,61.0633604,10.9471325,2.7896563,3.9397483,8.3785168,14.8868808,5.358272,1.1500920000000003,6.508364,8.3785168,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-06-01,6420.8051677,5.37447,60.9769537,10.3895708,2.6573606,3.6983606,8.0318306,14.0879315,5.0151008,1.041,6.056100900000001,8.0318306,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-07-01,6418.4461513,5.8239166000000004,61.1424021,11.6833508,2.9028277,3.8601809,8.7267444,15.5435317,5.859434199999999,0.9573532,6.816787300000001,8.7267443,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-08-01,6434.4392437,5.8460903,61.2061391,11.3211261,2.7038286,3.7678159,8.5499189,15.088942,5.475035800000001,1.0639873,6.5390231,8.5499189,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-09-01,6459.2186305,5.8119663,61.3165968,11.3492668,2.7132309,4.1388296,8.5251972,15.4880964,5.537300500000001,1.4255987,6.962899200000001,8.525197200000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-10-01,6429.8119866,5.8724536,60.9656239,11.3928595,2.7841659,3.9214487,8.6566195,15.3143082,5.5204059,1.1372828,6.6576887,8.6566195,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-11-01,6416.8607921,5.9951989,60.8119791,11.7032382,2.815669,4.217788,8.8108679,15.9210262,5.708039299999999,1.4021189999999994,7.1101583,8.8108679,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1981-12-01,6430.0327691,6.0269481,60.84709,11.8860449,2.9136589,4.2138633,8.940607,16.0999082,5.8590968,1.3002043999999997,7.159301200000002,8.940607,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-01-01,6469.077575,5.9813254,61.074207,11.8511035,2.9712729,4.2420952,8.9525983,16.0931988,5.8697781000000004,1.2708222999999994,7.1406005,8.9525983,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-02-01,6450.3405815,6.3083157,61.0008948,12.4940999,2.8657039,4.0411208,9.1740197,16.5352207,6.1857842000000005,1.1754168999999997,7.361200999999999,9.1740196,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-03-01,6443.103355,6.3230905,60.8307187,12.4095845,2.944344,4.3035266,9.2674345,16.7131111,6.086493999999999,1.3591825999999996,7.445676599999999,9.2674345,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-04-01,6455.7256237,6.333381,60.8532877,12.4537807,3.0310597,4.2553792,9.3644407,16.7091599,6.120399699999999,1.2243195,7.3447192,9.3644407,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-05-01,6432.7800963,6.5928613,60.7064196,13.3265493,3.1657053,4.516193,9.7585666,17.8427423,6.733688,1.3504877000000004,8.084175700000001,9.7585666,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-06-01,6420.7807134,6.7670099,60.607612,13.4334582,3.108426,4.2108955,9.8754359,17.6443537,6.666448300000001,1.1024695000000002,7.7689178000000005,9.8754359,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-07-01,6419.9060042,6.8786451,60.5783534,13.3947602,3.2409827,4.3652996,10.1196278,17.7600598,6.5161151,1.1243169000000002,7.6404320000000006,10.1196278,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-08-01,6416.401113,7.0113503,60.538214,13.4972658,3.4325055,4.4177056,10.4438558,17.9149713,6.485915499999999,0.9852000999999997,7.471115500000002,10.4438558,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-09-01,6400.7258049,7.4293953,60.5682384,14.069014,3.4202045,4.645523,10.8495998,18.7145371,6.639618699999999,1.2253184999999998,7.864937300000001,10.8495998,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-10-01,6402.8744933,8.295027,61.0831826,15.5718134,3.8842829,5.1260884,12.1793099,20.6979018,7.276786400000001,1.2418055000000003,8.5185919,12.1793099,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-11-01,6345.6332451,8.6796641,60.7189789,16.3155647,4.0920251,5.1037299,12.7716892,21.4192947,7.635900599999999,1.0117048000000004,8.647605499999997,12.7716892,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1982-12-01,6295.5562411,9.4018968,60.6409947,17.3592219,3.9487367,5.2383639,13.3506334,22.5975858,7.957325100000002,1.2896272000000004,9.246952400000001,13.350633499999999,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-01-01,6296.5685293,9.2973992,60.4760042,17.5688549,3.7821748,4.9772521,13.0795741,22.5461069,8.271455700000002,1.1950773000000003,9.466532800000001,13.079574,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-02-01,6289.3555985,9.6584799,60.5471433,18.2706419,3.8830285,5.1855123,13.5415083,23.4561542,8.612162000000001,1.3024838,9.9146459,13.5415084,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-03-01,6255.7058791,9.9517442,60.3156651,18.5338422,4.0482088,5.5148914,13.999953,24.0487336,8.582097999999998,1.4666825999999995,10.048780599999999,13.999953000000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-04-01,6232.9035281,10.152077,60.1347328,18.4413233,3.7980624,5.3837741,13.9501394,23.8250974,8.2892463,1.5857117,9.874958000000001,13.950139400000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-05-01,6263.8028564,10.3232723,60.4519775,18.9675474,4.1532297,5.7417512,14.476502,24.7092986,8.644275100000002,1.5885215000000006,10.2327966,14.476502,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-06-01,6271.1585144,10.2041314,60.3475566,18.4798249,4.1027257,6.1350387,14.3068571,24.6148635,8.275693500000001,2.0323130000000003,10.308006399999998,14.306857099999998,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-07-01,6276.6391209,10.5251574,60.5293875,19.1084787,3.9440843,5.8810225,14.4692416,24.9895012,8.5833213,1.9369382000000002,10.5202596,14.4692417,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-08-01,6283.0127332,10.2187241,60.2963614,18.7030763,3.9146995,5.6784063,14.1334236,24.3814826,8.4843522,1.7637067999999996,10.248058999999998,14.1334236,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-09-01,6316.7157385,10.3379732,60.6119262,18.8118082,3.8477078,5.1857749,14.185681,23.9975831,8.473835000000001,1.3380671000000004,9.8119021,14.185681,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-10-01,6317.2661523,10.0081967,60.3166324,17.805546,3.6546359,5.2132237,13.6628325,23.0187697,7.7973493000000005,1.5585878000000002,9.3559372,13.6628326,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-11-01,6354.2024296,9.6545668,60.3546437,18.1266794,3.6334706,4.6730502,13.2880374,22.7997296,8.4721126,1.0395795999999997,9.511692199999999,13.2880374,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1983-12-01,6378.9664108,9.4572278,60.3804151,17.2287441,3.3960094,4.6708633,12.8532371,21.8996074,7.7715163,1.2748538999999997,9.046370300000001,12.8532372,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-01-01,6379.9887008,9.4949183,60.309115,17.1662612,3.5898066,5.1073132,13.0847249,22.2735744,7.671342900000001,1.5175066,9.188849500000002,13.084724900000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-02-01,6392.0412647,9.3854746,60.2608782,17.452315,3.5534271,5.1676608,12.9389017,22.6199758,8.066840399999998,1.6142337000000002,9.681074099999998,12.9389017,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-03-01,6447.5886115,9.2084289,60.5763087,17.0578179,3.5751681,5.0598735,12.783597,22.117691399999998,7.849389,1.4847054000000002,9.334094399999998,12.783597,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-04-01,6454.1241344,9.3699447,60.657385,17.4351803,3.6728714,5.273561,13.0428161,22.7087413,8.0652356,1.6006896,9.6659252,13.0428161,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-05-01,6479.4986251,8.9366561,60.5178702,16.6869274,3.5913616,5.4726605,12.5280177,22.159588,7.750271299999998,1.8812989,9.6315703,12.5280177,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-06-01,6501.6065645,9.0963101,60.7424153,17.1113959,3.5063978,5.5359013,12.6027079,22.6472972,8.015085800000001,2.0295035,10.0445893,12.6027079,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-07-01,6510.5133128,8.9218412,60.621067,16.634165,3.5762987,5.2857054,12.4981399,21.9198704,7.7123238,1.7094067000000002,9.4217305,12.4981399,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-08-01,6508.0065614,8.82812,60.4476757,16.5884222,3.4515875,4.9364336,12.2797074,21.5248559,7.7603022,1.4848461,9.245148499999999,12.2797075,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-09-01,6537.9547766,8.7348058,60.5758353,16.1037451,3.5356441,5.2060662,12.2704499,21.3098113,7.368939300000001,1.6704221000000006,9.0393614,12.2704499,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-10-01,6534.7158706,8.6956127,60.4263644,16.2296141,3.5578898,5.2755357,12.2535024,21.5051498,7.534001399999999,1.7176459,9.251647400000001,12.2535025,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-11-01,6549.9883465,8.6795668,60.4636696,17.0071799,3.4606817,5.1257841,12.1402485,22.132964,8.3276131,1.6651023999999999,9.992715500000001,12.1402485,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1984-12-01,6553.7518533,8.5193945,60.2987301,15.7807543,3.238164,4.5062794,11.7575585,20.2870337,7.261359799999999,1.2681154000000006,8.529475199999998,11.7575585,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-01-01,6561.3943432,8.5525818,60.290283,15.7892176,3.4543406,4.77711,12.0069224,20.5663276,7.2366358,1.3227694000000003,8.5594052,12.0069224,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-02-01,6626.122708,8.3889749,60.6752823,15.7822747,3.5404817,4.6564729,11.9294566,20.4387476,7.393299800000001,1.1159911999999998,8.509291,11.929456599999998,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-03-01,6600.9219747,8.6655086,60.5258915,16.3427733,3.2898907,4.6741315,11.9553993,21.0169048,7.6772647,1.3842407999999997,9.061505499999999,11.9553993,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-04-01,6611.1988169,8.4013875,60.3570513,15.2964882,3.3040764,4.6364991,11.7054639,19.9329873,6.8951007,1.3324227,8.2275234,11.7054639,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-05-01,6646.1849514,8.375981,60.571399,15.1671054,3.1394346,4.1357397,11.5154156,19.3028451,6.791124400000001,0.9963051000000003,7.787429499999998,11.515415599999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-06-01,6660.1536163,8.5714212,60.7392317,15.3486432,3.1281473,4.2112616,11.6995685,19.5599049,6.777222,1.0831143,7.8603364,11.6995685,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-07-01,6685.3477657,8.3106602,60.6988496,15.1471379,3.2339911,4.6101425,11.5446513,19.7572804,6.836477700000001,1.3761514000000004,8.2126291,11.544651299999998,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-08-01,6727.421256,8.1551242,60.8807998,14.8118611,3.2710717,4.7560652,11.4261959,19.5679263,6.6567369,1.4849935000000003,8.1417304,11.4261959,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-09-01,6771.7097412,8.0573062,61.1187212,14.6835086,3.1773568,4.5358044,11.234663,19.219313,6.6262024,1.3584475999999999,7.98465,11.234663,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-10-01,6756.1980251,7.8488099,60.7260523,14.1942187,3.3112226,4.8676643,11.1600326,19.061883,6.3454088,1.5564417000000006,7.9018504000000025,11.1600325,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-11-01,6855.2371542,7.9506305,61.5683225,14.5868423,3.2646514,4.8623383,11.2152818,19.4491807,6.636211800000001,1.5976869000000002,8.2338989,11.2152819,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1985-12-01,6822.6343131,7.7847716,61.0495679,14.3969533,3.1141018,4.5730094,10.8988734,18.9699626,6.6121817,1.4589076000000003,8.0710892,10.8988734,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-01-01,6869.276143,7.8065265,61.366991,14.8937546,3.2527096,4.7573031,11.0592361,19.6510577,7.087228099999999,1.5045934999999995,8.5918216,11.0592361,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-02-01,6892.1715898,8.0021056,61.5879745,14.6972934,3.4155735,4.813444,11.417679,19.5107374,6.695187799999999,1.3978704999999998,8.0930584,11.4176791,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-03-01,6902.5566376,7.9265545,61.5149834,14.7475375,3.4312606,4.8515356,11.3578151,19.5990731,6.820983,1.4202750000000002,8.241257999999998,11.3578151,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-04-01,6971.3982502,7.9001823,62.0044034,14.9984359,3.7014119,5.3833608,11.6015942,20.3817967,7.0982536000000005,1.6819489,8.7802025,11.601594200000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-05-01,6965.0216785,7.8467082,61.8062703,14.4436123,3.5595143,5.2542035,11.4062225,19.6978157,6.5969041,1.6946892,8.2915932,11.4062225,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-06-01,7005.4021073,7.6528111,61.9277361,14.2308756,3.7387729,5.4313264,11.391584,19.6622019,6.578064499999999,1.6925534999999998,8.2706179,11.391584,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-07-01,6987.5943854,8.105261,61.9676727,15.2761816,3.678812,5.3351795,11.784073,20.6113611,7.170920599999999,1.6563674999999995,8.8272881,11.784073000000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-08-01,6969.2096267,8.2388046,61.7886679,15.0384292,3.6547022,4.9958136,11.8935068,20.0342429,6.7996246,1.3411114,8.140736099999998,11.8935068,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-09-01,6994.2665416,8.3379851,61.9709306,15.574272,3.7026277,5.4068478,12.0406128,20.9811199,7.236286900000001,1.7042201000000006,8.9405071,12.040612799999998,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-10-01,7018.7905699,8.3099564,62.0594039,15.6504697,3.5605669,4.896357,11.8705233,20.5468267,7.3405133,1.3357901,8.6763034,11.8705233,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-11-01,7007.9969594,8.3191873,61.8611519,15.3444774,3.8234024,5.3416979,12.1425898,20.6861753,7.025290100000001,1.5182954999999998,8.543585499999999,12.142589699999998,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1986-12-01,7024.5644524,8.3639086,61.927492,15.4006691,3.8920471,5.5868364,12.2559556,20.9875054,7.0367605,1.6947893,8.7315498,12.255955700000001,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-01-01,7024.875148,8.1871264,61.6968402,14.8704905,3.7905678,5.5686094,11.9776942,20.4390999,6.6833641,1.7780415999999999,8.461405699999998,11.9776942,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-02-01,7056.5791196,8.2098451,61.8766536,15.2680776,3.8317968,5.2584467,12.0416419,20.5265243,7.058232499999999,1.4266499000000006,8.484882399999998,12.0416419,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-03-01,7070.0696326,8.4345315,62.0317625,15.4328806,3.8488142,5.2077684,12.2833457,20.640649,6.9983491,1.3589542,8.3573033,12.2833457,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-04-01,7084.5718421,8.2996131,61.961178,15.1480098,3.8747426,5.5017722,12.1743557,20.649782,6.8483967,1.6270295999999997,8.475426299999999,12.1743557,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-05-01,7089.7742719,8.2020466,61.8362309,14.9255891,3.9816367,5.6367324,12.1836833,20.5623216,6.723542500000001,1.6550956999999995,8.3786383,12.183683299999998,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-06-01,7125.4571595,8.0072438,61.9106664,14.7990141,4.0782672,5.8352308,12.085511,20.6342449,6.791770300000001,1.7569635999999997,8.548733899999998,12.085511,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-07-01,7171.2465311,8.0722304,62.2521284,14.8698032,4.0137073,6.0880241,12.0859378,20.9578272,6.797572799999999,2.0743168,8.8718894,12.0859377,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-08-01,7149.6601915,8.1048881,61.9886172,15.0713292,4.1668466,6.1659548,12.2717347,21.237284,6.966441099999999,1.9991081999999993,8.9655493,12.2717347,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-09-01,7137.5362038,7.7551248,61.5505541,14.5709759,3.9906213,5.8411565,11.7457462,20.4121324,6.815851100000001,1.8505352000000004,8.666386200000002,11.7457461,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-10-01,7167.1457561,8.0857468,61.9136599,14.8812599,3.956384,5.6576721,12.0421307,20.538932,6.795513099999999,1.7012881000000002,8.4968013,12.0421308,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-11-01,7157.1407047,7.9311251,61.6112593,14.668088,4.0289969,5.9406658,11.960122,20.6087537,6.736962899999999,1.9116688999999996,8.648631700000001,11.960122,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1987-12-01,7234.8501339,7.7290441,62.0299338,14.2654814,3.9902363,5.8925462,11.7192804,20.1580276,6.5364373,1.9023099,8.4387472,11.7192804,0
